x,y,z,intensity,gps_time,label,global_id
746010.21209106,2573799.53762695,467.31881714,19018,5470.5522,9,103010001
746010.22960815,2573799.7000415,467.34011841,19018,5470.5522,9,103010001
746010.24950562,2573799.86251709,467.36083984,19018,5470.5527,9,103010001
746010.26421509,2573800.02413818,467.38262939,19018,5470.5527,9,103010001
746010.28710327,2573800.18661377,467.40234375,19018,5470.5527,9,103010001
746010.31258545,2573800.3488147,467.42132568,19018,5470.5527,9,103010001
746010.34249268,2573800.51144287,467.43933105,19018,5470.5527,9,103010001
746010.34978638,2573800.67162964,467.46282959,14135,5470.5527,9,103010001
746009.55968628,2573802.21963379,467.9130249,9766,5470.553,9,103010001
746010.59688721,2573802.44433472,467.67651367,18761,5470.553,9,103010001
746010.96428833,2573806.36831543,464.93722534,16191,5470.5537,9,103010001
746010.56960449,2573802.31231567,458.69003296,17733,5471.578,9,103010001
746010.60601196,2573802.17672607,458.62973022,23644,5471.578,9,103010001
746010.53130493,2573802.0337207,458.57324219,23644,5471.578,9,103010001
746010.53301392,2573801.89553711,458.51422119,23644,5471.578,9,103010001
746010.50380859,2573801.61651489,458.39761353,23644,5471.578,9,103010001
746010.48510132,2573801.47631714,458.3394165,17733,5471.578,9,103010001
746010.44909058,2573801.19543335,458.22332764,17733,5471.5786,9,103010001
746010.44780884,2573801.05602905,458.16482544,23901,5471.5786,9,103010001
746011.17980347,2573808.08572266,463.84753418,25700,5471.682,9,103010001
746011.17019043,2573807.94091675,463.79614258,16191,5471.682,9,103010001
746011.15801392,2573807.80361816,463.74783325,16191,5471.682,9,103010001
746010.84520874,2573804.95373413,464.4201355,18247,5471.6826,9,103010001
746003.09130249,2573801.79711792,470.58782959,23901,5471.683,9,103010001
746010.76519165,2573803.95571777,464.0788269,5911,5471.683,9,103010001
746003.08330688,2573801.63381836,470.53222656,7967,5471.683,9,103010001
746003.0236145,2573801.46682617,470.49002075,15934,5471.683,9,103010001
746002.99511108,2573801.28472778,470.43322754,23901,5471.683,9,103010001
746002.95211182,2573801.10983154,470.38363647,15934,5471.683,9,103010001
746002.91149292,2573800.93463013,470.33352661,7967,5471.683,9,103010001
746002.90249023,2573800.7618396,470.27532959,7967,5471.683,9,103010001
746010.28240356,2573801.22933838,468.34744263,12336,5471.683,9,103010001
746002.88460693,2573800.42452881,470.16271973,7967,5471.683,9,103010001
746002.83498535,2573800.24752686,470.11514282,23901,5471.6836,9,103010001
746002.82470093,2573800.07403442,470.05783081,23901,5471.6836,9,103010001
746010.43499146,2573801.38162109,466.62371826,5140,5471.6836,9,103010001
746002.8381897,2573799.90273926,469.99472046,23901,5471.6836,9,103010001
746002.79439697,2573799.72552368,469.9460144,24158,5471.6836,9,103010001
746002.7164856,2573799.54434082,469.9057312,15934,5471.6836,9,103010001
746010.38469849,2573800.93533203,466.48162842,15934,5471.6836,9,103010001
746002.73180542,2573799.38131592,469.84573364,24158,5471.6836,9,103010001
746010.35088501,2573800.78451416,466.4380188,21588,5471.6836,9,103010001
746002.49871216,2573799.18173096,469.84332275,16191,5471.6836,9,103010001
746010.32509766,2573800.64163086,466.39541626,16191,5471.6836,9,103010001
746010.25188599,2573799.90972778,467.9012146,12336,5471.6836,9,103010001
746010.3020874,2573800.49142334,466.34963989,16191,5471.6836,9,103010001
746010.25289307,2573799.76153442,467.8505249,18761,5471.6836,9,103010001
746010.28359375,2573800.341521,466.30291748,21588,5471.6836,9,103010001
746010.2178894,2573799.60882446,467.80871582,24929,5471.6836,9,103010001
746010.26558838,2573800.19143555,466.25622559,21588,5471.6836,9,103010001
746010.18920288,2573799.45654175,467.76531982,24929,5471.6836,9,103010001
746010.23439941,2573800.03973267,466.21221924,21588,5471.6836,9,103010001
746010.17260132,2573799.30572388,467.71911621,24929,5471.6836,9,103010001
746010.21358643,2573799.88873169,466.16622925,21588,5471.6836,9,103010001
746010.16048584,2573799.15502808,467.67202759,24929,5471.6836,9,103010001
746010.18950806,2573799.73733398,466.12081909,21588,5471.6836,9,103010001
746010.13149414,2573799.00192139,467.62893677,18761,5471.684,9,103010001
746010.1736084,2573799.58663818,466.07382202,21588,5471.684,9,103010001
746010.55968628,2573802.36523315,458.61453247,17990,5471.684,9,103010001
746010.10311279,2573798.8488147,467.58572388,25186,5471.684,9,103010001
746010.15648804,2573799.43551514,466.02734375,21588,5471.684,9,103010001
746010.61708984,2573802.22244141,458.56192017,17990,5471.684,9,103010001
746010.07720337,2573798.69561646,467.54202271,25186,5471.684,9,103010001
746010.13988647,2573799.28433105,465.98062134,21588,5471.684,9,103010001
746010.54940186,2573802.07131836,458.51333618,18247,5471.684,9,103010001
746010.05968628,2573798.54324219,467.496521,25186,5471.684,9,103010001
746010.11419067,2573799.13162109,465.93572998,21588,5471.684,9,103010001
746010.53609619,2573801.9238269,458.46292114,18247,5471.684,9,103010001
746010.04448853,2573798.39123413,467.45043945,25186,5471.684,9,103010001
746010.0888916,2573798.97872803,465.89093018,21588,5471.684,9,103010001
746010.51729736,2573801.77554199,458.41262817,18247,5471.684,9,103010001
746010.01790771,2573798.24441406,467.409729,25186,5471.684,9,103010001
746010.0598999,2573798.83242676,465.84951782,21845,5471.684,9,103010001
746010.50258789,2573801.63473389,458.3649292,18247,5471.684,9,103010001
746009.9999939,2573798.09142944,467.36444092,25186,5471.684,9,103010001
746010.03579102,2573798.67913696,465.80444336,21845,5471.684,9,103010001
746010.50289307,2573801.48763916,458.31411743,18247,5471.684,9,103010001
746009.96349487,2573797.93524048,467.32342529,25186,5471.684,9,103010001
746010.02010498,2573798.52691528,465.75784302,21845,5471.684,9,103010001
746009.94490967,2573797.78143188,467.27844238,25186,5471.684,9,103010001
746009.9894043,2573798.37203857,465.71414185,21845,5471.684,9,103010001
746010.44130859,2573801.18783447,458.21392822,4369,5471.684,9,103010001
746009.93248901,2573797.62853882,467.23202515,25186,5471.684,9,103010001
746009.96300659,2573798.21761963,465.6696167,21845,5471.684,9,103010001
746010.43718872,2573801.04003784,458.1630249,18247,5471.684,9,103010001
746009.90349731,2573797.47244141,467.18951416,25443,5471.684,9,103010001
746009.96068726,2573798.06661865,465.62063599,21845,5471.684,9,103010001
746010.40990601,2573800.88983032,458.11273193,4369,5471.684,9,103010001
746009.8828064,2573797.31762573,467.14523315,25443,5471.684,9,103010001
746009.94909058,2573797.91393921,465.57333374,10794,5471.684,9,103010001
746009.85491333,2573797.16122314,467.10241699,25443,5471.684,9,103010001
746009.92849121,2573797.75952026,465.52792358,5397,5471.684,9,103010001
746009.8428894,2573797.00723145,467.05621338,25443,5471.684,9,103010001
746009.90059814,2573797.60381958,465.48382568,16448,5471.684,9,103010001
746009.81618652,2573796.85034058,467.01342773,25443,5471.6846,9,103010001
746009.87529907,2573797.44802734,465.43933105,21845,5471.6846,9,103010001
746009.79769287,2573796.69473145,466.96871948,25443,5471.6846,9,103010001
746009.85250244,2573797.29241821,465.3944397,21845,5471.6846,9,103010001
746009.78099976,2573796.54662964,466.92642212,25443,5471.6846,9,103010001
746009.84578857,2573797.13943359,465.3465271,5397,5471.6846,9,103010001
746009.75411377,2573796.38882324,466.88381958,25443,5471.6846,9,103010001
746009.74419556,2573796.24142334,466.84011841,25443,5471.6846,9,103010001
746009.76540527,2573796.8278186,465.26571655,5397,5471.6846,9,103010001
746009.73189697,2573796.08593628,466.79434204,25700,5471.6846,9,103010001
746009.76540527,2573796.68273804,465.21942139,16448,5471.6846,9,103010001
746009.70479736,2573795.92703125,466.75192261,25700,5471.6846,9,103010001
746009.75701294,2573796.52831909,465.17202759,22102,5471.6846,9,103010001
746009.67830811,2573795.76794312,466.70932007,25700,5471.6846,9,103010001
746009.74160156,2573796.37234375,465.12591553,22102,5471.6846,9,103010001
746009.64748535,2573795.6151416,466.67022705,25700,5471.6846,9,103010001
746009.72478638,2573796.21572754,465.08013916,22102,5471.6846,9,103010001
746009.62990723,2573795.45724365,466.62582397,25700,5471.6846,9,103010001
746009.70180664,2573796.06521484,465.0380249,16448,5471.6846,9,103010001
746009.6223999,2573795.30111572,466.57943726,19275,5471.6846,9,103010001
746009.66869507,2573795.9047229,464.99511719,16448,5471.6846,9,103010001
746009.58678589,2573795.13873169,466.53881836,19275,5471.6846,9,103010001
746009.66719971,2573795.75033447,464.94683838,16448,5471.6846,9,103010001
746009.54790649,2573794.9750354,466.49893188,25700,5471.6846,9,103010001
746009.64800415,2573795.58444092,464.89883423,22359,5471.6846,9,103010001
746009.52041016,2573794.80572388,466.45422363,25700,5471.6846,9,103010001
746009.62069092,2573795.42404053,464.8550415,22359,5471.685,9,103010001
746009.50969849,2573794.64764282,466.40863037,25700,5471.685,9,103010001
746009.60469971,2573795.2580249,464.80664063,16705,5471.685,9,103010001
746009.49181519,2573794.48751709,466.36453247,25700,5471.685,9,103010001
746009.46120605,2573794.32403442,466.32302856,19532,5471.685,9,103010001
746009.43889771,2573794.16213867,466.27993774,25700,5471.685,9,103010001
746009.40639648,2573794.00512573,466.24151611,19532,5471.685,9,103010001
746011.18331299,2573808.12042114,463.80712891,19018,5471.778,9,103010001
746011.17449341,2573807.96923706,463.77563477,9509,5471.778,9,103010001
746011.15319214,2573807.82623169,463.7479248,4626,5471.778,9,103010001
746011.1177002,2573807.67663452,463.72042847,4626,5471.778,9,103010001
746010.85021362,2573804.91372559,464.75662231,14135,5471.7783,9,103010001
746010.82781372,2573804.76092407,464.72683716,4626,5471.7783,9,103010001
746003.04909668,2573801.41873047,471.16671753,5911,5471.779,9,103010001
746003.02449951,2573801.24243042,471.13552856,18247,5471.779,9,103010001
746002.99489746,2573801.05642578,471.10342407,18247,5471.779,9,103010001
746002.97948608,2573800.8712146,471.0675354,18247,5471.779,9,103010001
746009.55510864,2573801.82702515,467.66381836,14392,5471.779,9,103010001
746002.95308838,2573800.68502686,471.03463745,18247,5471.779,9,103010001
746002.96968994,2573800.50244019,470.99014282,5911,5471.779,9,103010001
746002.92931519,2573800.31454346,470.96102905,5911,5471.7793,9,103010001
746002.8723999,2573800.11572144,470.93392944,18504,5471.7793,9,103010001
746002.8428894,2573799.92812988,470.90182495,6168,5471.7793,9,103010001
746002.80419312,2573799.74844238,470.87454224,6168,5471.7793,9,103010001
746002.77980957,2573799.56082031,470.84121704,18504,5471.7793,9,103010001
746002.77120361,2573799.38394043,470.80593872,18504,5471.7793,9,103010001
746002.46560059,2573799.16363403,470.8465271,12336,5471.7793,9,103010001
746002.35448608,2573798.97323486,470.83813477,18761,5471.7793,9,103010001
746010.34591064,2573800.33322022,467.14202881,18761,5471.7793,9,103010001
746002.330896,2573798.7835376,470.80422974,18761,5471.7793,9,103010001
746010.31438599,2573800.17263672,467.11523438,19018,5471.7793,9,103010001
746002.32140503,2573798.59533569,470.76663208,18761,5471.7793,9,103010001
746010.30080566,2573800.01373169,467.08432007,19018,5471.7793,9,103010001
746002.30880127,2573798.40643188,470.7300415,18761,5471.7793,9,103010001
746010.2625061,2573799.85183594,467.05883789,19018,5471.7793,9,103010001
746010.25008545,2573799.69271729,467.02761841,19018,5471.7793,9,103010001
746010.23049316,2573799.53243897,466.99813843,19018,5471.7793,9,103010001
746010.21529541,2573799.37261841,466.96743774,19018,5471.7793,9,103010001
746010.18898926,2573799.21111938,466.9392395,19018,5471.7793,9,103010001
746010.16729126,2573799.04983398,466.91012573,19018,5471.78,9,103010001
746010.14928589,2573798.89663574,466.88201904,19018,5471.78,9,103010001
746010.12868652,2573798.73501465,466.85253906,19018,5471.78,9,103010001
746010.09499512,2573798.57144043,466.82583618,19018,5471.78,9,103010001
746010.43630371,2573801.04293701,457.56854248,13364,5471.78,9,103010001
746010.07171021,2573798.40884277,466.79693604,19018,5471.78,9,103010001
746010.05089722,2573798.24642822,466.76742554,19018,5471.78,9,103010001
746010.03249512,2573798.08413574,466.73733521,19018,5471.78,9,103010001
746010.00631104,2573797.92803833,466.71102905,19275,5471.78,9,103010001
746009.97750244,2573797.76351807,466.68313599,19275,5471.78,9,103010001
746009.95519409,2573797.59963867,466.65371704,19275,5471.78,9,103010001
746009.90450439,2573797.43063232,466.63043213,19275,5471.78,9,103010001
746009.88329468,2573797.26632568,466.60083008,19275,5471.78,9,103010001
746009.86470947,2573797.10201904,466.57061768,19275,5471.78,9,103010001
746009.85048828,2573796.93832275,466.53942871,19275,5471.78,9,103010001
746009.8348938,2573796.77422974,466.50863647,19275,5471.78,9,103010001
746009.80849609,2573796.60772583,466.47991943,19275,5471.7803,9,103010001
746009.79421387,2573796.44311401,466.44873047,19275,5471.7803,9,103010001
746009.765802,2573796.28362915,466.42242432,19532,5471.7803,9,103010001
746009.74779663,2573796.12563965,466.39404297,19532,5471.7803,9,103010001
746009.72750244,2573795.95901367,466.36392212,19532,5471.7803,9,103010001
746009.703302,2573795.78323242,466.33251953,19532,5471.7803,9,103010001
746009.59880981,2573795.12753174,467.95742798,4883,5471.7803,9,103010001
746009.66890869,2573795.61291382,466.30532837,19532,5471.7803,9,103010001
746009.5934082,2573794.96923706,467.92703247,14649,5471.7803,9,103010001
746009.66970215,2573795.44973633,466.27084351,19532,5471.7803,9,103010001
746009.54421387,2573794.79263184,467.90512085,14649,5471.7803,9,103010001
746009.64879761,2573795.28964111,466.24273682,19532,5471.7803,9,103010001
746009.52089844,2573794.62951538,467.87902832,14649,5471.7803,9,103010001
746009.61629639,2573795.11852905,466.21502686,19532,5471.7803,9,103010001
746009.50890503,2573794.46072266,467.84811401,14649,5471.7803,9,103010001
746009.57351074,2573794.9528186,466.19122314,19532,5471.7803,9,103010001
746009.47350464,2573794.2941272,467.82473755,14649,5471.7803,9,103010001
746009.54989014,2573794.78292725,466.16152954,19532,5471.7803,9,103010001
746009.44008789,2573794.11932251,467.79904175,14649,5471.7803,9,103010001
746009.53078613,2573794.61361572,466.13082886,19789,5471.7803,9,103010001
746009.42949829,2573793.94143555,467.76571655,4883,5471.7803,9,103010001
746009.51229248,2573794.44412109,466.10012817,4883,5471.7803,9,103010001
746009.45418701,2573794.26473877,466.07702637,14649,5471.781,9,103010001
746009.4427124,2573794.09612915,466.04473877,19789,5471.781,9,103010001
746009.4164978,2573793.92352173,466.01531982,4883,5471.781,9,103010001
746003.15230713,2573802.55102417,470.71691895,17476,5471.8745,9,103010001
746002.99358521,2573801.07632324,470.68783569,17733,5471.875,9,103010001
746009.50759277,2573801.76272461,467.31411743,20303,5471.875,9,103010001
746002.97240601,2573800.89224121,470.684021,5911,5471.875,9,103010001
746009.50771484,2573801.60601685,467.3057251,7453,5471.875,9,103010001
746002.93068848,2573800.70602295,470.68551636,11822,5471.875,9,103010001
746010.31798706,2573801.1955249,468.74383545,7710,5471.875,9,103010001
746010.32940063,2573801.03982422,468.73251343,3855,5471.8755,9,103010001
746002.89519653,2573800.16293213,470.66653442,5911,5471.8755,9,103010001
746010.40279541,2573801.07043335,467.07122803,9766,5471.8755,9,103010001
746010.41100464,2573800.91732666,467.06063843,9766,5471.8755,9,103010001
746002.79259644,2573799.77664063,470.67242432,12079,5471.8755,9,103010001
746010.37349854,2573800.75192139,467.05941772,17219,5471.8755,9,103010001
746002.77559814,2573799.59103272,470.66653442,18247,5471.8755,9,103010001
746002.75539551,2573799.40493652,470.66152954,24415,5471.8755,9,103010001
746002.77111206,2573799.21353027,470.64602661,18247,5471.8755,9,103010001
746010.30928955,2573800.28204224,467.04623413,17219,5471.8755,9,103010001
746002.34050903,2573798.97784302,470.7472229,18761,5471.8755,9,103010001
746002.32610474,2573798.79034302,470.74023438,18761,5471.876,9,103010001
746010.28719482,2573799.96234009,467.03134155,19789,5471.876,9,103010001
746002.31609497,2573798.60311768,470.73184204,19018,5471.876,9,103010001
746010.25420532,2573799.80343506,467.02893066,24672,5471.876,9,103010001
746010.2178894,2573799.64373657,467.02722168,24929,5471.876,9,103010001
746002.31890259,2573798.23132202,470.70861816,6168,5471.876,9,103010001
746010.1994873,2573799.48602173,467.02133179,22359,5471.876,9,103010001
746010.20299683,2573799.33102295,467.01043701,22359,5471.876,9,103010001
746010.17409668,2573799.17141602,467.00671387,20046,5471.876,9,103010001
746010.13790283,2573799.01052734,467.0043335,22359,5471.876,9,103010001
746010.10979614,2573798.85052368,466.99993896,22359,5471.8765,9,103010001
746010.09020386,2573798.69131348,466.99362183,22359,5471.8765,9,103010001
746010.08361206,2573798.52621338,466.98342896,22359,5471.8765,9,103010001
746010.05721436,2573798.36553833,466.97833252,22359,5471.8765,9,103010001
746010.02269897,2573798.21102783,466.97573853,22359,5471.8765,9,103010001
746009.99730835,2573798.04992554,466.97012329,24929,5471.8765,9,103010001
746009.98018799,2573797.88983032,466.96252441,22616,5471.8765,9,103010001
746009.96169434,2573797.72933838,466.95501709,20303,5471.877,9,103010001
746009.94100342,2573797.56011841,466.94714355,22616,5471.877,9,103010001
746009.90999756,2573797.39694092,466.94213867,22616,5471.877,9,103010001
746009.8796936,2573797.23333618,466.93692017,22616,5471.877,9,103010001
746009.85939941,2573797.07122681,466.92922974,20303,5471.877,9,103010001
746009.84740601,2573796.91042969,466.9196167,20303,5471.877,9,103010001
746009.82250366,2573796.74682495,466.91271973,20303,5471.877,9,103010001
746009.79171143,2573796.57394287,466.90591431,22616,5471.877,9,103010001
746009.76400146,2573796.40911743,466.89932251,20303,5471.8774,9,103010001
746009.74840698,2573796.24633667,466.88983154,20560,5471.8774,9,103010001
746009.73720703,2573796.0842273,466.8793335,23130,5471.8774,9,103010001
746009.71880493,2573795.92043945,466.87011719,23130,5471.8774,9,103010001
746009.69130859,2573795.75424072,466.86291504,17990,5471.8774,9,103010001
746009.6625,2573795.58752319,466.85562134,20560,5471.8774,9,103010001
746009.64000854,2573795.42172119,466.84683228,25700,5471.8774,9,103010001
746009.63149414,2573795.25863525,466.83511353,20560,5471.878,9,103010001
746009.60250244,2573795.09081909,466.8274231,17990,5471.878,9,103010001
746009.57781372,2573794.92343018,466.81863403,20560,5471.878,9,103010001
746009.54039917,2573794.75283691,466.81243896,23387,5471.878,9,103010001
746009.51650391,2573794.57693359,466.80221558,17990,5471.878,9,103010001
746009.20900879,2573794.04461548,468.55673218,4112,5471.878,9,103010001
746009.50869141,2573794.41241333,466.78933716,20817,5471.878,9,103010001
746009.48070679,2573794.24282715,466.78063965,20817,5471.878,9,103010001
746009.44939575,2573794.07192871,466.77252197,20817,5471.878,9,103010001
746009.41860352,2573793.9007251,466.76403809,10280,5471.8784,9,103010001
746010.29018555,2573800.10693237,464.14663696,16962,5472.8403,9,103010001
746010.29989014,2573800.24612305,464.21243286,9766,5472.8403,9,103010001
746010.35021362,2573800.52813599,464.33963013,9766,5472.841,9,103010001
746010.37130127,2573800.66812012,464.40383911,21845,5472.841,9,103010001
746010.76299438,2573803.79672119,464.12564087,7453,5472.842,9,103010001
746009.46239624,2573794.11962769,465.38183594,16705,5472.94,9,103010001
746009.48360596,2573794.28134033,465.43814087,22359,5472.94,9,103010001
746009.5072876,2573794.44332764,465.49371338,5397,5472.94,9,103010001
746009.56591187,2573794.61413452,465.54281616,5397,5472.94,9,103010001
746009.44439087,2573793.97323486,467.17163086,16191,5472.94,9,103010001
746009.57558594,2573794.7717273,465.60073853,22102,5472.94,9,103010001
746009.47271118,2573794.13772461,467.22473145,15934,5472.94,9,103010001
746009.60170898,2573794.94091675,465.6583252,22102,5472.94,9,103010001
746009.49401245,2573794.29992554,467.27923584,15934,5472.94,9,103010001
746009.62398682,2573795.10113403,465.7137146,21845,5472.94,9,103010001
746009.50328979,2573794.466521,467.3392334,15934,5472.94,9,103010001
746009.63359985,2573795.2578418,465.77142334,5397,5472.94,9,103010001
746009.52019653,2573794.62692139,467.3946228,21331,5472.94,9,103010001
746009.68779907,2573795.42513916,465.8208313,16191,5472.9404,9,103010001
746009.56798706,2573794.79504272,467.44302368,15934,5472.9404,9,103010001
746009.67559204,2573795.57592651,465.88253784,21845,5472.9404,9,103010001
746009.58800659,2573794.95553467,467.49761963,15934,5472.9404,9,103010001
746009.71190796,2573795.73803589,465.93493652,21845,5472.9404,9,103010001
746009.60860596,2573795.11584351,467.55212402,15677,5472.9404,9,103010001
746009.73031006,2573795.90344116,465.99331665,21588,5472.9404,9,103010001
746009.62410889,2573795.27453491,467.6076355,15677,5472.9404,9,103010001
746009.74678955,2573796.06024048,466.04953003,21588,5472.9404,9,103010001
746009.65419922,2573795.44433472,467.66241455,21074,5472.9404,9,103010001
746009.77150879,2573796.21862671,466.10394287,21588,5472.9404,9,103010001
746009.684198,2573795.60592529,467.71453857,15677,5472.9404,9,103010001
746009.78719482,2573796.37472412,466.16003418,21588,5472.9404,9,103010001
746009.69970093,2573795.76382324,467.76992798,15677,5472.9404,9,103010001
746009.81029663,2573796.52444336,466.21203613,21588,5472.941,9,103010001
746009.71489868,2573795.91332886,467.82272339,21074,5472.941,9,103010001
746009.83388672,2573796.67404053,466.26382446,21588,5472.941,9,103010001
746009.73830566,2573796.06472656,467.87362671,21074,5472.941,9,103010001
746009.85790405,2573796.83871338,466.32061768,21331,5472.941,9,103010001
746009.75060425,2573796.22872803,467.93222046,20817,5472.941,9,103010001
746009.8829895,2573797.1625354,466.43893433,21331,5472.941,9,103010001
746009.89550171,2573797.3087146,466.49273682,21331,5472.941,9,103010001
746009.93059692,2573797.46691772,466.54443359,21331,5472.941,9,103010001
746009.9374939,2573797.6191394,466.60192871,21331,5472.9414,9,103010001
746009.96608887,2573797.77541992,466.65481567,21331,5472.9414,9,103010001
746010.01650391,2573797.93551514,466.70303345,21074,5472.9414,9,103010001
746010.03270874,2573798.08883545,466.75842285,21074,5472.9414,9,103010001
746010.04958496,2573798.24194214,466.8135376,21074,5472.9414,9,103010001
746010.25560913,2573799.69122192,463.82952881,11308,5472.9414,9,103010001
746010.25478516,2573799.83804199,463.88812256,15163,5472.9414,9,103010001
746010.20089111,2573799.43002197,465.47433472,19789,5472.942,9,103010001
746010.21669922,2573799.58044312,465.5300293,14906,5472.942,9,103010001
746010.33590088,2573800.28912231,464.05123901,15163,5472.942,9,103010001
746010.23320923,2573799.73074219,465.5854187,19789,5472.942,9,103010001
746010.35299072,2573800.43774292,464.10702515,15163,5472.942,9,103010001
746010.24630127,2573799.88021729,465.64141846,4883,5472.942,9,103010001
746010.37441406,2573800.58663818,464.16192627,14906,5472.942,9,103010001
746010.39260254,2573800.73501465,464.21731567,14906,5472.942,9,103010001
746010.32479248,2573800.18633911,465.74343872,19789,5472.942,9,103010001
746010.41469727,2573800.89102051,464.27462769,14906,5472.942,9,103010001
746010.33330688,2573800.34213135,465.80264282,19789,5472.942,9,103010001
746010.44179687,2573801.04003784,464.32843018,11051,5472.9424,9,103010001
746010.35448608,2573800.49194214,465.85684204,19789,5472.9424,9,103010001
746010.46550903,2573801.18841431,464.38262939,14906,5472.9424,9,103010001
746010.37468872,2573800.63403198,465.90863037,19789,5472.9424,9,103010001
746010.32039795,2573800.08154175,467.45922852,15420,5472.9424,9,103010001
746010.40480957,2573800.78481934,465.96102905,19789,5472.9424,9,103010001
746010.33300171,2573800.23123047,467.51483154,20560,5472.9424,9,103010001
746010.3348938,2573800.37203857,467.57022095,20560,5472.9424,9,103010001
746010.52269897,2573801.62371704,464.54452515,11051,5472.9424,9,103010001
746010.35979614,2573800.53072998,467.6255188,5140,5472.9424,9,103010001
746010.72921143,2573803.27252075,463.46893311,13621,5472.943,9,103010001
746010.73150024,2573803.4160144,463.52572632,13621,5472.943,9,103010001
746010.87261353,2573804.99844238,464.1307373,8995,5472.944,9,103010001
746011.07698975,2573807.31204102,466.68963623,3598,5472.945,9,103010001
746009.47548828,2573794.1172168,465.27331543,25700,5473.0396,9,103010001
746009.50209961,2573794.28341553,465.32254028,25700,5473.0396,9,103010001
746009.49910889,2573794.44943115,465.37924194,20046,5473.0396,9,103010001
746009.45290527,2573793.86572144,467.00473022,16191,5473.0396,9,103010001
746009.44768677,2573794.02563355,467.059021,16191,5473.0396,9,103010001
746009.61000977,2573794.78723022,465.46383667,19789,5473.0396,9,103010001
746009.46538696,2573794.18343994,467.10601807,16191,5473.0396,9,103010001
746009.6255127,2573794.94921753,465.51412964,25700,5473.0396,9,103010001
746009.49730835,2573794.35293457,467.15213013,25700,5473.0396,9,103010001
746009.63979492,2573795.11031982,465.56463623,25700,5473.0396,9,103010001
746009.52599487,2573794.52102539,467.19863892,16191,5473.0396,9,103010001
746009.64510498,2573795.2691333,465.61642456,25700,5473.0396,9,103010001
746009.55159912,2573794.68792603,467.24572754,16191,5473.0396,9,103010001
746009.65041504,2573795.41973755,465.66583252,6425,5473.0396,9,103010001
746009.5624939,2573794.85082886,467.29592896,16191,5473.0396,9,103010001
746009.71169434,2573795.58373901,465.70462036,19532,5473.0396,9,103010001
746009.58678589,2573795.00872681,467.34051514,16191,5473.0396,9,103010001
746009.72438965,2573795.74352905,465.75463867,25700,5473.0396,9,103010001
746009.62688599,2573795.17031738,467.38153076,16191,5473.0396,9,103010001
746009.73760376,2573795.90313599,465.80444336,25700,5473.0396,9,103010001
746009.65099487,2573795.3356311,467.42822266,16191,5473.0396,9,103010001
746009.74761353,2573796.06173584,465.85461426,25700,5473.04,9,103010001
746009.67168579,2573795.49972412,467.4755249,16191,5473.04,9,103010001
746009.77929077,2573796.22512695,465.90054321,25700,5473.04,9,103010001
746009.68370972,2573795.6613147,467.52462769,25700,5473.04,9,103010001
746009.81340942,2573796.38864014,465.94573975,25700,5473.04,9,103010001
746009.70070801,2573795.83181641,467.57492065,25700,5473.04,9,103010001
746009.82198486,2573796.55401489,465.99801636,25700,5473.04,9,103010001
746009.72411499,2573796.00372192,467.6234436,16191,5473.04,9,103010001
746009.82848511,2573796.71081421,466.04833984,25700,5473.04,9,103010001
746009.76629028,2573796.17153809,467.66513062,16191,5473.04,9,103010001
746009.8539978,2573796.86382935,466.09243774,25700,5473.04,9,103010001
746009.77221069,2573796.32272217,467.71282959,25700,5473.04,9,103010001
746009.88659058,2573797.02581665,466.13711548,25700,5473.04,9,103010001
746009.79769287,2573796.47823975,467.7557373,25700,5473.04,9,103010001
746009.90249023,2573797.18401978,466.18511963,25700,5473.04,9,103010001
746009.92281494,2573797.3427417,466.23202515,25700,5473.04,9,103010001
746009.83001099,2573796.80792114,467.85253906,16191,5473.04,9,103010001
746009.93209229,2573797.49911377,466.28091431,25700,5473.04,9,103010001
746009.84459839,2573796.96813843,467.89993286,16191,5473.04,9,103010001
746009.94869385,2573797.66451904,466.33053589,25700,5473.04,9,103010001
746009.97438965,2573797.8236377,466.37582397,25700,5473.04,9,103010001
746010.20510254,2573799.29931519,463.38052368,10537,5473.04,9,103010001
746010.2026001,2573799.44753906,463.43063354,15934,5473.0405,9,103010001
746010.27739868,2573799.75573608,463.51904297,15677,5473.0405,9,103010001
746010.29088745,2573799.89843628,463.56402588,21074,5473.0405,9,103010001
746010.16768799,2573798.92483398,466.68322754,19018,5473.0405,9,103010001
746010.31920776,2573800.05792114,463.61132813,21074,5473.0405,9,103010001
746010.14190063,2573799.07324097,466.73803711,12593,5473.0405,9,103010001
746010.33690796,2573800.20834229,463.65762329,21074,5473.0405,9,103010001
746010.35970459,2573800.35171387,463.70083618,21074,5473.0405,9,103010001
746010.2578064,2573799.87081787,465.25201416,14392,5473.0405,9,103010001
746010.18151245,2573799.37722656,466.82592773,6168,5473.0405,9,103010001
746010.36940918,2573800.49322388,463.74581909,15677,5473.0405,9,103010001
746010.26720581,2573800.01483032,465.29693604,7196,5473.0405,9,103010001
746010.38659058,2573800.64303467,463.79171753,21074,5473.0405,9,103010001
746010.30388794,2573800.16992065,465.33901978,14392,5473.0405,9,103010001
746010.42150269,2573800.80233643,463.83691406,21074,5473.0405,9,103010001
746010.32540283,2573800.32263062,465.38363647,21588,5473.0405,9,103010001
746010.43731079,2573800.95892212,463.88482666,21074,5473.0405,9,103010001
